financebench_id,round,K,gold_label,parse_rate,model,run_id,evidence_field,agent,predicted,correct,p_noncommit,tu,au,eu,p_sys
financebench_id_00438,1,10,no,1.0,ollama:qwen3:8b,financebench_yesno_neutral_local_qwen3_8b,evidence_text,system,no,True,0.45,0.626370941606566,0.14795163714469228,0.47841930446187375,"{""yes"": 0.0, ""no"": 0.55, ""insufficient_data"": 0.45}"
financebench_id_00591,0,10,yes,1.0,ollama:qwen3:8b,financebench_yesno_neutral_local_qwen3_8b,evidence_text,evidence_accountant,no,False,0.2,,,,"{""yes"": 0.0, ""no"": 0.8, ""insufficient_data"": 0.2}"
financebench_id_00591,0,10,yes,1.0,ollama:qwen3:8b,financebench_yesno_neutral_local_qwen3_8b,evidence_text,financial_analyst,insufficient_data,False,1.0,,,,"{""yes"": 0.0, ""no"": 0.0, ""insufficient_data"": 1.0}"
financebench_id_00591,0,10,yes,1.0,ollama:qwen3:8b,financebench_yesno_neutral_local_qwen3_8b,evidence_text,system,insufficient_data,False,0.6,0.6126016192893442,0.2277429575017976,0.38485866178754663,"{""yes"": 0.0, ""no"": 0.4, ""insufficient_data"": 0.6}"
financebench_id_00591,1,10,yes,1.0,ollama:qwen3:8b,financebench_yesno_neutral_local_qwen3_8b,evidence_text,evidence_accountant,insufficient_data,False,1.0,,,,"{""yes"": 0.0, ""no"": 0.0, ""insufficient_data"": 1.0}"
financebench_id_00591,1,10,yes,1.0,ollama:qwen3:8b,financebench_yesno_neutral_local_qwen3_8b,evidence_text,financial_analyst,insufficient_data,False,1.0,,,,"{""yes"": 0.0, ""no"": 0.0, ""insufficient_data"": 1.0}"
financebench_id_00591,1,10,yes,1.0,ollama:qwen3:8b,financebench_yesno_neutral_local_qwen3_8b,evidence_text,system,insufficient_data,False,1.0,-0.0,0.0,-0.0,"{""yes"": 0.0, ""no"": 0.0, ""insufficient_data"": 1.0}"
financebench_id_00684,0,10,no,1.0,ollama:qwen3:8b,financebench_yesno_neutral_local_qwen3_8b,evidence_text,evidence_accountant,no,True,0.0,,,,"{""yes"": 0.0, ""no"": 1.0, ""insufficient_data"": 0.0}"
financebench_id_00684,0,10,no,1.0,ollama:qwen3:8b,financebench_yesno_neutral_local_qwen3_8b,evidence_text,financial_analyst,no,True,0.1,,,,"{""yes"": 0.0, ""no"": 0.9, ""insufficient_data"": 0.1}"
financebench_id_00684,0,10,no,1.0,ollama:qwen3:8b,financebench_yesno_neutral_local_qwen3_8b,evidence_text,system,no,True,0.05,0.18069636157678548,0.14795163714469228,0.032744724432093204,"{""yes"": 0.0, ""no"": 0.95, ""insufficient_data"": 0.05}"
financebench_id_00684,1,10,no,1.0,ollama:qwen3:8b,financebench_yesno_neutral_local_qwen3_8b,evidence_text,evidence_accountant,no,True,0.0,,,,"{""yes"": 0.0, ""no"": 1.0, ""insufficient_data"": 0.0}"
financebench_id_00684,1,10,no,1.0,ollama:qwen3:8b,financebench_yesno_neutral_local_qwen3_8b,evidence_text,financial_analyst,no,True,0.0,,,,"{""yes"": 0.0, ""no"": 1.0, ""insufficient_data"": 0.0}"
financebench_id_00684,1,10,no,1.0,ollama:qwen3:8b,financebench_yesno_neutral_local_qwen3_8b,evidence_text,system,no,True,0.0,-0.0,0.0,-0.0,"{""yes"": 0.0, ""no"": 1.0, ""insufficient_data"": 0.0}"
financebench_id_00222,0,10,yes,1.0,ollama:qwen3:8b,financebench_yesno_neutral_local_qwen3_8b,evidence_text,evidence_accountant,insufficient_data,False,1.0,,,,"{""yes"": 0.0, ""no"": 0.0, ""insufficient_data"": 1.0}"
financebench_id_00222,0,10,yes,1.0,ollama:qwen3:8b,financebench_yesno_neutral_local_qwen3_8b,evidence_text,financial_analyst,insufficient_data,False,1.0,,,,"{""yes"": 0.0, ""no"": 0.0, ""insufficient_data"": 1.0}"
financebench_id_00222,0,10,yes,1.0,ollama:qwen3:8b,financebench_yesno_neutral_local_qwen3_8b,evidence_text,system,insufficient_data,False,1.0,-0.0,0.0,-0.0,"{""yes"": 0.0, ""no"": 0.0, ""insufficient_data"": 1.0}"
financebench_id_00222,1,10,yes,1.0,ollama:qwen3:8b,financebench_yesno_neutral_local_qwen3_8b,evidence_text,evidence_accountant,insufficient_data,False,1.0,,,,"{""yes"": 0.0, ""no"": 0.0, ""insufficient_data"": 1.0}"
financebench_id_00222,1,10,yes,1.0,ollama:qwen3:8b,financebench_yesno_neutral_local_qwen3_8b,evidence_text,financial_analyst,insufficient_data,False,1.0,,,,"{""yes"": 0.0, ""no"": 0.0, ""insufficient_data"": 1.0}"
financebench_id_00222,1,10,yes,1.0,ollama:qwen3:8b,financebench_yesno_neutral_local_qwen3_8b,evidence_text,system,insufficient_data,False,1.0,-0.0,0.0,-0.0,"{""yes"": 0.0, ""no"": 0.0, ""insufficient_data"": 1.0}"
financebench_id_00757,0,10,yes,1.0,ollama:qwen3:8b,financebench_yesno_neutral_local_qwen3_8b,evidence_text,evidence_accountant,yes,True,0.0,,,,"{""yes"": 1.0, ""no"": 0.0, ""insufficient_data"": 0.0}"
financebench_id_00757,0,10,yes,1.0,ollama:qwen3:8b,financebench_yesno_neutral_local_qwen3_8b,evidence_text,financial_analyst,yes,True,0.0,,,,"{""yes"": 1.0, ""no"": 0.0, ""insufficient_data"": 0.0}"
financebench_id_00757,0,10,yes,1.0,ollama:qwen3:8b,financebench_yesno_neutral_local_qwen3_8b,evidence_text,system,yes,True,0.0,-0.0,0.0,-0.0,"{""yes"": 1.0, ""no"": 0.0, ""insufficient_data"": 0.0}"
financebench_id_00757,1,10,yes,1.0,ollama:qwen3:8b,financebench_yesno_neutral_local_qwen3_8b,evidence_text,evidence_accountant,yes,True,0.0,,,,"{""yes"": 0.6, ""no"": 0.4, ""insufficient_data"": 0.0}"
financebench_id_00757,1,10,yes,1.0,ollama:qwen3:8b,financebench_yesno_neutral_local_qwen3_8b,evidence_text,financial_analyst,yes,True,0.0,,,,"{""yes"": 1.0, ""no"": 0.0, ""insufficient_data"": 0.0}"
financebench_id_00757,1,10,yes,1.0,ollama:qwen3:8b,financebench_yesno_neutral_local_qwen3_8b,evidence_text,system,yes,True,0.0,0.4554859150035952,0.3063008096446721,0.1491851053589231,"{""yes"": 0.8, ""no"": 0.2, ""insufficient_data"": 0.0}"
financebench_id_01981,0,10,yes,1.0,ollama:qwen3:8b,financebench_yesno_neutral_local_qwen3_8b,evidence_text,evidence_accountant,yes,True,0.0,,,,"{""yes"": 1.0, ""no"": 0.0, ""insufficient_data"": 0.0}"
financebench_id_01981,0,10,yes,1.0,ollama:qwen3:8b,financebench_yesno_neutral_local_qwen3_8b,evidence_text,financial_analyst,yes,True,0.0,,,,"{""yes"": 1.0, ""no"": 0.0, ""insufficient_data"": 0.0}"
financebench_id_01981,0,10,yes,1.0,ollama:qwen3:8b,financebench_yesno_neutral_local_qwen3_8b,evidence_text,system,yes,True,0.0,-0.0,0.0,-0.0,"{""yes"": 1.0, ""no"": 0.0, ""insufficient_data"": 0.0}"
financebench_id_01981,1,10,yes,1.0,ollama:qwen3:8b,financebench_yesno_neutral_local_qwen3_8b,evidence_text,evidence_accountant,yes,True,0.0,,,,"{""yes"": 1.0, ""no"": 0.0, ""insufficient_data"": 0.0}"
financebench_id_01981,1,10,yes,1.0,ollama:qwen3:8b,financebench_yesno_neutral_local_qwen3_8b,evidence_text,financial_analyst,yes,True,0.0,,,,"{""yes"": 1.0, ""no"": 0.0, ""insufficient_data"": 0.0}"
financebench_id_01981,1,10,yes,1.0,ollama:qwen3:8b,financebench_yesno_neutral_local_qwen3_8b,evidence_text,system,yes,True,0.0,-0.0,0.0,-0.0,"{""yes"": 1.0, ""no"": 0.0, ""insufficient_data"": 0.0}"
